timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1781945278369,142,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-2,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,142,0,44
1781945278453,126,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-1,text,true,,1470,272,10,10,https://api.clickup.com/api/v2/user,126,0,43
1781945278773,135,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-10,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,135,0,46
1781945278801,150,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-9,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,150,0,46
1781945278906,140,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-8,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,140,0,48
1781945278979,131,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-7,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,131,0,46
1781945279197,142,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-5,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,142,0,50
1781945279099,336,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-6,text,true,,1473,272,10,10,https://api.clickup.com/api/v2/user,336,0,61
1781945279308,134,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-4,text,true,,1470,272,10,10,https://api.clickup.com/api/v2/user,134,0,45
1781945279416,164,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-3,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,164,0,45
1781945279515,132,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-2,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,132,0,44
1781945279582,133,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-1,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,133,0,49
1781945279952,149,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-9,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,149,0,44
1781945279914,188,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-10,text,true,,1473,272,10,10,https://api.clickup.com/api/v2/user,188,0,44
1781945280052,150,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-8,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,150,0,48
1781945280117,149,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-7,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,149,0,44
1781945280346,172,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-5,text,true,,1473,272,10,10,https://api.clickup.com/api/v2/user,172,0,46
1781945280448,129,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-4,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,129,0,44
1781945280437,140,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-6,text,true,,1470,272,10,10,https://api.clickup.com/api/v2/user,140,0,55
1781945280587,137,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-3,text,true,,1470,272,10,10,https://api.clickup.com/api/v2/user,137,0,46
1781945280718,129,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-1,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,129,0,44
1781945281106,149,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-10,text,true,,1470,272,10,10,https://api.clickup.com/api/v2/user,149,0,55
1781945281104,174,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-9,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,174,0,57
1781945281204,207,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-8,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,207,0,84
1781945281525,148,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-5,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,148,0,47
1781945281582,128,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-4,text,true,,1469,272,10,10,https://api.clickup.com/api/v2/user,128,0,44
1781945280653,1132,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-2,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,1132,0,1045
1781945281731,134,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-3,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,134,0,45
1781945281854,129,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-1,text,true,,1470,272,10,10,https://api.clickup.com/api/v2/user,129,0,48
1781945282262,133,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-10,text,true,,1470,272,10,10,https://api.clickup.com/api/v2/user,133,0,49
1781945281269,1147,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-7,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,1147,0,1042
1781945281580,1168,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-6,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,1168,0,1070
1781945282716,145,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-4,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,145,0,59
1781945282791,154,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-2,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,154,0,43
1781945282869,154,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-3,text,true,,1470,272,10,10,https://api.clickup.com/api/v2/user,154,0,46
1781945282284,1139,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-9,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,1139,0,1052
1781945282417,1135,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-8,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,1135,0,1044
1781945283402,154,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-10,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,154,0,45
1781945282679,1139,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-5,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,1139,0,1047
1781945283951,141,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-2,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,141,0,48
1781945282986,1137,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-1,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,1137,0,1041
1781945284426,143,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-9,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,143,0,51
1781945284557,157,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-10,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,157,0,44
1781945283420,1300,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-7,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,1300,0,1199
1781945284825,131,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-5,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,131,0,42
1781945283868,1127,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-4,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,1127,0,1043
1781945284026,1145,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-3,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,1145,0,1045
1781945285099,146,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-2,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,146,0,47
1781945285127,137,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-1,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,137,0,45
1781945284557,1135,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-8,text,true,,1469,272,10,10,https://api.clickup.com/api/v2/user,1135,0,1042
1781945285576,147,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-9,text,true,,1470,272,10,10,https://api.clickup.com/api/v2/user,147,0,45
1781945285721,129,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-10,text,true,,1470,272,10,10,https://api.clickup.com/api/v2/user,129,0,44
1781945285721,143,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-7,text,true,,1470,272,10,10,https://api.clickup.com/api/v2/user,143,0,48
1781945283755,2129,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-6,text,true,,1470,272,10,10,https://api.clickup.com/api/v2/user,2129,0,2045
1781945285962,165,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-5,text,true,,1471,272,10,10,https://api.clickup.com/api/v2/user,165,0,44
1781945286000,129,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-4,text,true,,1468,272,10,10,https://api.clickup.com/api/v2/user,129,0,44
1781945286174,131,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-3,text,true,,1470,272,10,10,https://api.clickup.com/api/v2/user,131,0,44
1781945286252,133,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-2,text,true,,1470,272,10,10,https://api.clickup.com/api/v2/user,133,0,44
1781945286694,127,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-8,text,true,,1470,272,10,10,https://api.clickup.com/api/v2/user,127,0,44
1781945286727,156,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-9,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,156,0,67
1781945286857,108,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-10,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,108,0,43
1781945286866,113,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-7,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,113,0,45
1781945286890,112,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-6,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,112,0,46
1781945287134,114,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-5,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,114,0,48
1781945286271,1114,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-1,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,1114,0,1044
1781945287308,111,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-3,text,false,Test failed: code expected to match /200/,1078,272,10,10,https://api.clickup.com/api/v2/user,111,0,45
1781945287827,117,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-8,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,117,0,51
1781945287972,111,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-10,text,false,Test failed: code expected to match /200/,1078,272,10,10,https://api.clickup.com/api/v2/user,111,0,43
1781945287985,114,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-7,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,114,0,43
1781945288006,112,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-6,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,112,0,43
1781945288254,111,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-5,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,111,0,46
1781945288391,111,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-1,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,111,0,42
1781945287889,1121,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-9,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,1121,0,1042
1781945288947,116,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-8,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,116,0,43
1781945289105,111,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-7,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,111,0,47
1781945289120,119,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-6,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,119,0,44
1781945287135,2106,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-4,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,2106,0,2041
1781945289367,114,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-5,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,114,0,46
1781945289508,112,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-1,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,112,0,50
1781945290016,117,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-9,text,false,Test failed: code expected to match /200/,1078,272,10,10,https://api.clickup.com/api/v2/user,117,0,53
1781945290066,124,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-8,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,124,0,52
1781945289085,1119,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-10,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,1119,0,1043
1781945290223,117,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-7,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,117,0,45
1781945287388,3119,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-2,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,3119,0,3048
1781945288425,2119,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-3,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,2119,0,2044
1781945290502,111,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-5,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,111,0,42
1781945290624,110,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-1,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,110,0,44
1781945291137,137,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-9,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,137,0,52
1781945291209,131,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-10,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,131,0,67
1781945291196,153,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-8,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,153,0,81
1781945290242,1120,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-4,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,1120,0,1057
1781945290241,1122,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-6,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,1122,0,1058
1781945291515,131,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-2,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,131,0,65
1781945291550,109,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-3,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,109,0,44
1781945291616,111,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-5,text,false,Test failed: code expected to match /200/,1078,272,10,10,https://api.clickup.com/api/v2/user,111,0,47
1781945291747,120,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-1,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,120,0,46
1781945292277,118,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-9,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,118,0,53
1781945291343,1118,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-7,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,1118,0,1050
1781945292355,119,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-8,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,119,0,50
1781945292368,112,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-6,text,false,Test failed: code expected to match /200/,1078,272,10,10,https://api.clickup.com/api/v2/user,112,0,48
1781945292367,113,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-4,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,113,0,49
1781945292660,117,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-3,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,117,0,45
1781945292649,159,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-2,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,159,0,45
1781945292874,189,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-1,text,false,Test failed: code expected to match /200/,1079,272,10,10,https://api.clickup.com/api/v2/user,189,0,91
1781945292346,1118,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-10,text,false,Test failed: code expected to match /200/,1079,272,18,18,https://api.clickup.com/api/v2/user,1118,0,1051
1781945293399,112,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-9,text,false,Test failed: code expected to match /200/,1079,272,19,19,https://api.clickup.com/api/v2/user,111,0,45
1781945293466,110,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-7,text,false,Test failed: code expected to match /200/,1079,272,21,21,https://api.clickup.com/api/v2/user,110,0,44
1781945293480,109,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-8,text,false,Test failed: code expected to match /200/,1079,272,21,21,https://api.clickup.com/api/v2/user,109,0,42
1781945293486,113,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-6,text,false,Test failed: code expected to match /200/,1079,272,21,21,https://api.clickup.com/api/v2/user,113,0,45
1781945293814,111,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-2,text,false,Test failed: code expected to match /200/,1079,272,28,28,https://api.clickup.com/api/v2/user,111,0,48
1781945294116,113,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-29,text,false,Test failed: code expected to match /200/,1079,272,30,30,https://api.clickup.com/api/v2/user,113,0,44
1781945294075,198,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-30,text,false,Test failed: code expected to match /200/,1078,272,30,30,https://api.clickup.com/api/v2/user,198,0,98
1781945294166,135,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-28,text,false,Test failed: code expected to match /200/,1079,272,30,30,https://api.clickup.com/api/v2/user,135,0,46
1781945294215,112,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-27,text,false,Test failed: code expected to match /200/,1078,272,30,30,https://api.clickup.com/api/v2/user,112,0,45
1781945294318,117,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-25,text,false,Test failed: code expected to match /200/,1079,272,30,30,https://api.clickup.com/api/v2/user,117,0,43
1781945294366,116,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-24,text,false,Test failed: code expected to match /200/,1079,272,30,30,https://api.clickup.com/api/v2/user,116,0,42
1781945294416,107,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-23,text,false,Test failed: code expected to match /200/,1078,272,30,30,https://api.clickup.com/api/v2/user,107,0,44
1781945294466,108,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-22,text,false,Test failed: code expected to match /200/,1079,272,30,30,https://api.clickup.com/api/v2/user,108,0,43
1781945294468,112,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-10,text,false,Test failed: code expected to match /200/,1079,272,30,30,https://api.clickup.com/api/v2/user,112,0,45
1781945293486,1108,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-4,text,false,Test failed: code expected to match /200/,1079,272,30,30,https://api.clickup.com/api/v2/user,1108,0,1043
1781945294515,107,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-9,text,false,Test failed: code expected to match /200/,1078,272,30,30,https://api.clickup.com/api/v2/user,107,0,41
1781945294519,104,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-21,text,false,Test failed: code expected to match /200/,1079,272,30,30,https://api.clickup.com/api/v2/user,104,0,39
