timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1781945928617,139,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-20,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,139,0,45
1781945928672,145,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-19,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,145,0,54
1781945928721,178,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-18,text,true,,1473,272,20,20,https://api.clickup.com/api/v2/user,178,0,46
1781945928771,137,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-17,text,true,,1471,272,20,21,https://api.clickup.com/api/v2/user,137,0,45
1781945928821,144,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-16,text,true,,1471,272,20,21,https://api.clickup.com/api/v2/user,144,0,44
1781945928871,123,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-15,text,true,,1471,272,20,21,https://api.clickup.com/api/v2/user,123,0,42
1781945928922,136,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-14,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,136,0,41
1781945928971,144,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-13,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,144,0,43
1781945929022,126,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-12,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,126,0,43
1781945929070,170,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-11,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,170,0,46
1781945929122,162,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-10,text,true,,1472,272,20,20,https://api.clickup.com/api/v2/user,162,0,40
1781945929168,130,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-9,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,130,0,41
1781945929213,136,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-8,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,136,0,40
1781945929322,147,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-6,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,147,0,43
1781945929272,206,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-7,text,true,,1473,272,20,20,https://api.clickup.com/api/v2/user,206,0,47
1781945929372,133,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-5,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,133,0,43
1781945929417,129,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-4,text,true,,1469,272,20,20,https://api.clickup.com/api/v2/user,129,0,40
1781945929470,130,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-3,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,130,0,44
1781945929522,151,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-2,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,151,0,44
1781945929572,131,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-1,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,131,0,42
1781945929762,133,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-20,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,133,0,50
1781945929823,127,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-19,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,127,0,44
1781945929915,127,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-17,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,127,0,43
1781945929906,143,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-18,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,143,0,43
1781945929970,121,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-16,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,121,0,40
1781945930000,127,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-15,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,127,0,41
1781945930065,132,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-14,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,132,0,51
1781945930144,135,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-13,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,135,0,42
1781945930154,140,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-12,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,140,0,40
1781945930246,145,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-11,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,145,0,40
1781945930286,133,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-10,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,133,0,42
1781945930304,168,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-9,text,true,,1472,272,20,20,https://api.clickup.com/api/v2/user,168,0,43
1781945930355,186,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-8,text,true,,1473,272,20,20,https://api.clickup.com/api/v2/user,186,0,40
1781945930472,134,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-6,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,134,0,39
1781945930484,123,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-7,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,123,0,39
1781945930552,127,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-4,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,127,0,40
1781945930511,175,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-5,text,true,,1472,272,20,20,https://api.clickup.com/api/v2/user,175,0,53
1781945930644,133,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-3,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,133,0,41
1781945930678,125,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-2,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,125,0,41
1781945930704,158,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-1,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,158,0,40
1781945930901,138,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-20,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,138,0,44
1781945930956,136,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-19,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,136,0,41
1781945931047,119,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-17,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,119,0,41
1781945931054,133,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-18,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,133,0,39
1781945931095,126,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-16,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,126,0,41
1781945931148,126,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-15,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,126,0,40
1781945931203,135,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-14,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,135,0,41
1781945931285,126,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-13,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,126,0,38
1781945931296,162,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-12,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,162,0,43
1781945931397,138,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-11,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,138,0,41
1781945931425,131,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-10,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,131,0,42
1781945931478,128,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-9,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,128,0,42
1781945931547,134,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-8,text,true,,1469,272,20,20,https://api.clickup.com/api/v2/user,134,0,44
1781945931637,133,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-6,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,133,0,45
1781945931637,144,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-7,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,144,0,45
1781945931683,128,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-4,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,128,0,42
1781945931686,163,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-5,text,true,,1472,272,20,20,https://api.clickup.com/api/v2/user,163,0,50
1781945931783,128,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-3,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,128,0,39
1781945931809,131,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-2,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,131,0,41
1781945931868,126,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-1,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,126,0,42
1781945932045,137,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-20,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,137,0,42
1781945932095,123,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-19,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,123,0,41
1781945932171,128,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-17,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,128,0,41
1781945932192,125,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-18,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,125,0,41
1781945932227,128,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-16,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,128,0,44
1781945932279,127,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-15,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,127,0,43
1781945932343,134,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-14,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,134,0,41
1781945932411,145,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-13,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,145,0,45
1781945932463,126,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-12,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,126,0,42
1781945932541,129,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-11,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,129,0,40
1781945932561,131,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-10,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,131,0,46
1781945932646,142,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-9,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,142,0,40
1781945932686,152,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-8,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,152,0,41
1781945932786,140,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-7,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,140,0,53
1781945932816,134,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-4,text,true,,1469,272,20,20,https://api.clickup.com/api/v2/user,134,0,48
1781945932855,150,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-5,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,150,0,56
1781945932916,126,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-3,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,126,0,43
1781945933000,139,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-1,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,139,0,45
1781945932946,168,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-2,text,true,,1472,272,20,20,https://api.clickup.com/api/v2/user,168,0,48
1781945933187,140,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-20,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,140,0,44
1781945933223,132,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-19,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,132,0,42
1781945933305,140,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-17,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,140,0,44
1781945933322,126,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-18,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,126,0,42
1781945933358,127,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-16,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,127,0,44
1781945933412,136,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-15,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,136,0,42
1781945933482,140,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-14,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,140,0,48
1781945933591,130,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-12,text,true,,1471,272,20,20,https://api.clickup.com/api/v2/user,130,0,40
1781945933561,198,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-13,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,198,0,91
1781945933697,136,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-10,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,136,0,42
1781945932776,1132,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-6,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,1132,0,1044
1781945933844,130,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-8,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,130,0,45
1781945933964,133,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-4,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,133,0,40
1781945934011,130,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-5,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,130,0,43
1781945934044,134,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-3,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,134,0,42
1781945934161,149,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-1,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,149,0,43
1781945934334,122,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-20,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,122,0,44
1781945934361,155,Get Authorized User,200,OK,jp@gc - Ultimate Thread Group 2-19,text,true,,1470,272,20,20,https://api.clickup.com/api/v2/user,155,0,45
1781945934451,114,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-17,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,114,0,45
1781945934453,112,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-18,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,112,0,43
1781945934488,110,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-16,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,110,0,45
1781945934669,111,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-14,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,111,0,46
1781945933676,1106,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-11,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,1106,0,1040
1781945934765,111,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-13,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,111,0,44
1781945933794,1114,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-9,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,1114,0,1044
1781945934839,108,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-10,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,108,0,43
1781945934910,119,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-6,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,119,0,46
1781945933929,1112,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-7,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,1112,0,1046
1781945934984,113,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-8,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,113,0,43
1781945935103,109,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-4,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,109,0,40
1781945934161,1111,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-2,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,1111,0,1041
1781945935171,101,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-5,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,101,0,39
1781945935518,108,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-19,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,108,0,43
1781945934553,1112,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-15,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,1112,0,1046
1781945935572,117,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-17,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,117,0,42
1781945934726,1116,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-12,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,1116,0,1041
1781945935786,134,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-11,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,134,0,59
1781945935786,168,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-14,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,168,0,64
1781945935878,127,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-13,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,127,0,45
1781945935915,110,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-9,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,110,0,41
1781945935950,111,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-10,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,111,0,42
1781945936046,108,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-7,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,108,0,45
1781945936101,107,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-8,text,false,Test failed: code expected to match /200/,1078,272,20,20,https://api.clickup.com/api/v2/user,107,0,42
1781945935184,1159,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-3,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,1159,0,1090
1781945936278,109,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-2,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,109,0,45
1781945936274,117,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-5,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,117,0,49
1781945935312,1113,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-1,text,false,Test failed: code expected to match /200/,1078,272,20,20,https://api.clickup.com/api/v2/user,1113,0,1045
1781945935463,1112,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-20,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,1112,0,1046
1781945935572,1116,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-18,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,1116,0,1049
1781945935603,1109,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-16,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,1109,0,1045
1781945936681,105,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-19,text,false,Test failed: code expected to match /200/,1078,272,20,20,https://api.clickup.com/api/v2/user,105,0,40
1781945936695,106,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-17,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,106,0,40
1781945936848,124,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-12,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,124,0,45
1781945936926,110,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-11,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,110,0,43
1781945936960,140,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-14,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,140,0,44
1781945937007,113,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-13,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,113,0,45
1781945937067,109,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-10,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,109,0,45
1781945937032,111,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-9,text,false,Test failed: code expected to match /200/,1078,272,20,20,https://api.clickup.com/api/v2/user,111,0,45
1781945937214,106,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-8,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,106,0,41
1781945936218,1110,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-4,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,1110,0,1043
1781945937349,110,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-3,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,110,0,43
1781945937389,117,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-2,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,117,0,48
1781945937432,111,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-1,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,111,0,43
1781945937580,110,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-20,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,110,0,46
1781945936035,1698,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-6,text,false,Test failed: code expected to match /200/,1078,272,20,20,https://api.clickup.com/api/v2/user,1698,0,1046
1781945937692,109,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-18,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,109,0,44
1781945937717,110,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-16,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,110,0,45
1781945937786,107,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-19,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,107,0,41
1781945937803,107,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-17,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,107,0,41
1781945938038,108,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-11,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,108,0,44
1781945937974,248,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-12,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,248,0,183
1781945938126,108,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-13,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,108,0,42
1781945938192,109,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-10,text,false,Test failed: code expected to match /200/,1078,272,20,20,https://api.clickup.com/api/v2/user,109,0,43
1781945938326,131,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-8,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,131,0,63
1781945937395,1138,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-5,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,1138,0,1061
1781945938465,112,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-3,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,112,0,47
1781945938512,109,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-2,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,109,0,42
1781945936681,2113,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-15,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,2113,0,2045
1781945938833,107,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-16,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,107,0,43
1781945938916,145,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-17,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,145,0,73
1781945938106,1114,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-14,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,1114,0,1044
1781945939204,108,Get Authorized User,429,Too Many Requests,jp@gc - Ultimate Thread Group 2-11,text,false,Test failed: code expected to match /200/,1079,272,20,20,https://api.clickup.com/api/v2/user,108,0,41
